school,course_id,keyword,count
pennsylvania_state_university,pennsylvania_state_university__161,materials science,1
pennsylvania_state_university,pennsylvania_state_university__162,materials science,1
pennsylvania_state_university,pennsylvania_state_university__163,project management,1
pennsylvania_state_university,pennsylvania_state_university__164,project management,1
pennsylvania_state_university,pennsylvania_state_university__165,project management,1
pennsylvania_state_university,pennsylvania_state_university__166,automation,1
pennsylvania_state_university,pennsylvania_state_university__167,pressure vessel,1
pennsylvania_state_university,pennsylvania_state_university__168,control systems,3
pennsylvania_state_university,pennsylvania_state_university__169,materials science,1
pennsylvania_state_university,pennsylvania_state_university__169,power transformer,1
pennsylvania_state_university,pennsylvania_state_university__170,materials science,1
pennsylvania_state_university,pennsylvania_state_university__170,material selection,1
pennsylvania_state_university,pennsylvania_state_university__171,electrochemical,1
pennsylvania_state_university,pennsylvania_state_university__172,materials science,1
pennsylvania_state_university,pennsylvania_state_university__172,electrochemical,1
pennsylvania_state_university,pennsylvania_state_university__173,materials science,1
pennsylvania_state_university,pennsylvania_state_university__174,project management,1
pennsylvania_state_university,pennsylvania_state_university__175,project development,2
pennsylvania_state_university,pennsylvania_state_university__176,resource management,1
pennsylvania_state_university,pennsylvania_state_university__177,predictive analytics,1
pennsylvania_state_university,pennsylvania_state_university__178,resource management,1
pennsylvania_state_university,pennsylvania_state_university__179,resource management,1
pennsylvania_state_university,pennsylvania_state_university__180,combustion,1
pennsylvania_state_university,pennsylvania_state_university__181,materials science,1
pennsylvania_state_university,pennsylvania_state_university__182,chemical engineering,1
pennsylvania_state_university,pennsylvania_state_university__182,heat transfer,1
pennsylvania_state_university,pennsylvania_state_university__183,resource management,1
pennsylvania_state_university,pennsylvania_state_university__184,resource management,1
pennsylvania_state_university,pennsylvania_state_university__185,combustion,2
pennsylvania_state_university,pennsylvania_state_university__186,fuel cell,9
pennsylvania_state_university,pennsylvania_state_university__186,electrochemistry,2
pennsylvania_state_university,pennsylvania_state_university__186,heat transfer,1
pennsylvania_state_university,pennsylvania_state_university__187,gas turbine,6
pennsylvania_state_university,pennsylvania_state_university__187,heat transfer,1
pennsylvania_state_university,pennsylvania_state_university__188,control systems,2
pennsylvania_state_university,pennsylvania_state_university__189,materials science,3
pennsylvania_state_university,pennsylvania_state_university__190,fuel cell,1
pennsylvania_state_university,pennsylvania_state_university__190,electrochemical,2
pennsylvania_state_university,pennsylvania_state_university__190,electrochemistry,1
pennsylvania_state_university,pennsylvania_state_university__190,corrosion,11
pennsylvania_state_university,pennsylvania_state_university__191,materials engineering,1
pennsylvania_state_university,pennsylvania_state_university__192,ion exchange,1
pennsylvania_state_university,pennsylvania_state_university__192,electrochemical,1
pennsylvania_state_university,pennsylvania_state_university__193,sustainability,1
pennsylvania_state_university,pennsylvania_state_university__193,corrosion,1
pennsylvania_state_university,pennsylvania_state_university__194,resource management,2
pennsylvania_state_university,pennsylvania_state_university__195,resource management,1
pennsylvania_state_university,pennsylvania_state_university__196,chemical engineering,1
pennsylvania_state_university,pennsylvania_state_university__196,materials engineering,1
pennsylvania_state_university,pennsylvania_state_university__196,combustion,1
pennsylvania_state_university,pennsylvania_state_university__196,heat transfer,2
pennsylvania_state_university,pennsylvania_state_university__197,fuel cell,2
pennsylvania_state_university,pennsylvania_state_university__197,renewable energy,1
pennsylvania_state_university,pennsylvania_state_university__197,combustion,1
pennsylvania_state_university,pennsylvania_state_university__197,heat transfer,2
pennsylvania_state_university,pennsylvania_state_university__198,heat transfer,12
pennsylvania_state_university,pennsylvania_state_university__199,heat transfer,1
pennsylvania_state_university,pennsylvania_state_university__200,compressors,2
pennsylvania_state_university,pennsylvania_state_university__201,heat transfer,1
pennsylvania_state_university,pennsylvania_state_university__202,materials science,2
pennsylvania_state_university,pennsylvania_state_university__202,materials engineering,1
pennsylvania_state_university,pennsylvania_state_university__203,esg,1
pennsylvania_state_university,pennsylvania_state_university__204,resource management,2
pennsylvania_state_university,pennsylvania_state_university__205,automation,1
pennsylvania_state_university,pennsylvania_state_university__206,resource management,2
pennsylvania_state_university,pennsylvania_state_university__207,catalyst,1
pennsylvania_state_university,pennsylvania_state_university__208,heat transfer,2
pennsylvania_state_university,pennsylvania_state_university__209,hydrogen,1
pennsylvania_state_university,pennsylvania_state_university__209,combustion,11
pennsylvania_state_university,pennsylvania_state_university__209,heat transfer,1
pennsylvania_state_university,pennsylvania_state_university__209,flammability,2
pennsylvania_state_university,pennsylvania_state_university__210,combustion,3
pennsylvania_state_university,pennsylvania_state_university__211,life cycle analysis,2
pennsylvania_state_university,pennsylvania_state_university__211,materials science,3
pennsylvania_state_university,pennsylvania_state_university__212,materials science,1
